Date,Name,Position,Seniority,Location,Studio,Client Tag,Project Tag,Team Name,Engagement,Email Leader,Month,Day
10May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.22,alberto.cordero@tec.globant.com,5,10
11May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.23,alberto.cordero@tec.globant.com,5,11
12May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.23,alberto.cordero@tec.globant.com,5,12
15May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.0,alberto.cordero@tec.globant.com,5,15
16May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.23,alberto.cordero@tec.globant.com,5,16
17May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.22,alberto.cordero@tec.globant.com,5,17
18May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.92,alberto.cordero@tec.globant.com,5,18
12May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.03,alberto.cordero@tec.globant.com,5,12
22May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.89,alberto.cordero@tec.globant.com,5,22
16May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.99,alberto.cordero@tec.globant.com,5,16
17May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.56,alberto.cordero@tec.globant.com,5,17
18May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.22,alberto.cordero@tec.globant.com,5,18
19May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.22,alberto.cordero@tec.globant.com,5,19
29May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.28,alberto.cordero@tec.globant.com,5,29
30May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.98,alberto.cordero@tec.globant.com,5,30
31May23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.27,alberto.cordero@tec.globant.com,5,31
01Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.73,alberto.cordero@tec.globant.com,6,1
02Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.85,alberto.cordero@tec.globant.com,6,2
05Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.16,alberto.cordero@tec.globant.com,6,5
06Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.79,alberto.cordero@tec.globant.com,6,6
07Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.54,alberto.cordero@tec.globant.com,6,7
08Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.5,alberto.cordero@tec.globant.com,6,8
09Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.44,alberto.cordero@tec.globant.com,6,9
12Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.43,alberto.cordero@tec.globant.com,6,12
13Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.0,alberto.cordero@tec.globant.com,6,13
14Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.95,alberto.cordero@tec.globant.com,6,14
15Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.35,alberto.cordero@tec.globant.com,6,15
16Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.1,alberto.cordero@tec.globant.com,6,16
19Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.69,alberto.cordero@tec.globant.com,6,19
20Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.6,alberto.cordero@tec.globant.com,6,20
21Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.22,alberto.cordero@tec.globant.com,6,21
22Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.7,alberto.cordero@tec.globant.com,6,22
23Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.28,alberto.cordero@tec.globant.com,6,23
26Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.14,alberto.cordero@tec.globant.com,6,26
27Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.42,alberto.cordero@tec.globant.com,6,27
28Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.26,alberto.cordero@tec.globant.com,6,28
29Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.32,alberto.cordero@tec.globant.com,6,29
30Jun23,María Ceballos,Test Automation Engineer,1,MX/CDMX/CDMX,Quality Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.47,alberto.cordero@tec.globant.com,6,30
02Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.87,alberto.cordero@tec.globant.com,1,2
03Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.25,alberto.cordero@tec.globant.com,1,3
04Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.78,alberto.cordero@tec.globant.com,1,4
05Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.26,alberto.cordero@tec.globant.com,1,5
06Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.11,alberto.cordero@tec.globant.com,1,6
09Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.73,alberto.cordero@tec.globant.com,1,9
10Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.66,alberto.cordero@tec.globant.com,1,10
11Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.85,alberto.cordero@tec.globant.com,1,11
12Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.7,alberto.cordero@tec.globant.com,1,12
13Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.87,alberto.cordero@tec.globant.com,1,13
16Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.03,alberto.cordero@tec.globant.com,1,16
17Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.06,alberto.cordero@tec.globant.com,1,17
18Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.89,alberto.cordero@tec.globant.com,1,18
19Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.6,alberto.cordero@tec.globant.com,1,19
20Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.16,alberto.cordero@tec.globant.com,1,20
23Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.41,alberto.cordero@tec.globant.com,1,23
24Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.69,alberto.cordero@tec.globant.com,1,24
25Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.61,alberto.cordero@tec.globant.com,1,25
26Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.58,alberto.cordero@tec.globant.com,1,26
27Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.48,alberto.cordero@tec.globant.com,1,27
30Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.31,alberto.cordero@tec.globant.com,1,30
31Jan23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.2,alberto.cordero@tec.globant.com,1,31
01Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.71,alberto.cordero@tec.globant.com,2,1
02Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.99,alberto.cordero@tec.globant.com,2,2
03Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.0,alberto.cordero@tec.globant.com,2,3
07Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.15,alberto.cordero@tec.globant.com,2,7
08Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.26,alberto.cordero@tec.globant.com,2,8
09Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.7,alberto.cordero@tec.globant.com,2,9
10Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.77,alberto.cordero@tec.globant.com,2,10
13Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.77,alberto.cordero@tec.globant.com,2,13
14Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.5,alberto.cordero@tec.globant.com,2,14
15Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.53,alberto.cordero@tec.globant.com,2,15
16Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.34,alberto.cordero@tec.globant.com,2,16
17Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.83,alberto.cordero@tec.globant.com,2,17
20Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.82,alberto.cordero@tec.globant.com,2,20
21Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.46,alberto.cordero@tec.globant.com,2,21
22Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.98,alberto.cordero@tec.globant.com,2,22
23Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.64,alberto.cordero@tec.globant.com,2,23
24Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.54,alberto.cordero@tec.globant.com,2,24
27Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.4,alberto.cordero@tec.globant.com,2,27
28Feb23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.75,alberto.cordero@tec.globant.com,2,28
01Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.36,alberto.cordero@tec.globant.com,3,1
02Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.0,alberto.cordero@tec.globant.com,3,2
03Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.33,alberto.cordero@tec.globant.com,3,3
06Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.07,alberto.cordero@tec.globant.com,3,6
07Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.97,alberto.cordero@tec.globant.com,3,7
08Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.26,alberto.cordero@tec.globant.com,3,8
09Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.85,alberto.cordero@tec.globant.com,3,9
10Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.6,alberto.cordero@tec.globant.com,3,10
13Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.92,alberto.cordero@tec.globant.com,3,13
14Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.77,alberto.cordero@tec.globant.com,3,14
15Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.77,alberto.cordero@tec.globant.com,3,15
16Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.45,alberto.cordero@tec.globant.com,3,16
17Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.96,alberto.cordero@tec.globant.com,3,17
21Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.46,alberto.cordero@tec.globant.com,3,21
22Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.32,alberto.cordero@tec.globant.com,3,22
23Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.33,alberto.cordero@tec.globant.com,3,23
24Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.16,alberto.cordero@tec.globant.com,3,24
27Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.97,alberto.cordero@tec.globant.com,3,27
28Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.34,alberto.cordero@tec.globant.com,3,28
29Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.39,alberto.cordero@tec.globant.com,3,29
30Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.91,alberto.cordero@tec.globant.com,3,30
31Mar23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.26,alberto.cordero@tec.globant.com,3,31
03Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.44,alberto.cordero@tec.globant.com,4,3
04Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.68,alberto.cordero@tec.globant.com,4,4
05Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.31,alberto.cordero@tec.globant.com,4,5
06Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.88,alberto.cordero@tec.globant.com,4,6
10Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.34,alberto.cordero@tec.globant.com,4,10
11Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.53,alberto.cordero@tec.globant.com,4,11
12Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.58,alberto.cordero@tec.globant.com,4,12
13Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.3,alberto.cordero@tec.globant.com,4,13
14Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.17,alberto.cordero@tec.globant.com,4,14
17Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.12,alberto.cordero@tec.globant.com,4,17
18Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.8,alberto.cordero@tec.globant.com,4,18
19Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.57,alberto.cordero@tec.globant.com,4,19
20Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.0,alberto.cordero@tec.globant.com,4,20
21Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.14,alberto.cordero@tec.globant.com,4,21
24Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.77,alberto.cordero@tec.globant.com,4,24
25Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.09,alberto.cordero@tec.globant.com,4,25
26Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.7,alberto.cordero@tec.globant.com,4,26
27Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.47,alberto.cordero@tec.globant.com,4,27
28Apr23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.3,alberto.cordero@tec.globant.com,4,28
02May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.1,alberto.cordero@tec.globant.com,5,2
03May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.02,alberto.cordero@tec.globant.com,5,3
04May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.08,alberto.cordero@tec.globant.com,5,4
05May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.0,alberto.cordero@tec.globant.com,5,5
08May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.22,alberto.cordero@tec.globant.com,5,8
09May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.5,alberto.cordero@tec.globant.com,5,9
10May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,4.22,alberto.cordero@tec.globant.com,5,10
11May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.95,alberto.cordero@tec.globant.com,5,11
12May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.77,alberto.cordero@tec.globant.com,5,12
15May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,0.77,alberto.cordero@tec.globant.com,5,15
16May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,2.88,alberto.cordero@tec.globant.com,5,16
17May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.22,alberto.cordero@tec.globant.com,5,17
18May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.74,alberto.cordero@tec.globant.com,5,18
19May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.65,alberto.cordero@tec.globant.com,5,19
22May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.22,alberto.cordero@tec.globant.com,5,22
23May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.43,alberto.cordero@tec.globant.com,5,23
24May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.75,alberto.cordero@tec.globant.com,5,24
25May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.75,alberto.cordero@tec.globant.com,5,25
26May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.15,alberto.cordero@tec.globant.com,5,26
29May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.57,alberto.cordero@tec.globant.com,5,29
30May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.6,alberto.cordero@tec.globant.com,5,30
31May23,Paula Sandoval,Solutions Architect,4,MX/JALISCO/GDL,Engineering,HSTGIE,HOREXP,Finding Nemo's Friends,3.31,alberto.cordero@tec.globant.com,5,31
