Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day,PersonID
17Mar23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,3,17,15
21Mar23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,3,21,15
22Mar23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.0,cristian.bravo@tec.globant.com,2023,3,22,15
23Mar23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,3,23,15
24Mar23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,3,24,15
27Mar23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,3,27,15
28Mar23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,3,28,15
29Mar23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.88,cristian.bravo@tec.globant.com,2023,3,29,15
30Mar23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,3,30,15
31Mar23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,3,31,15
03Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,3,15
04Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.88,cristian.bravo@tec.globant.com,2023,4,4,15
05Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,5,15
06Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,6,15
10Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,10,15
11Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,11,15
12Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.0,cristian.bravo@tec.globant.com,2023,4,12,15
13Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,13,15
14Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,14,15
17Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,17,15
18Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,18,15
19Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,19,15
20Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,20,15
21Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,21,15
24Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,24,15
25Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.88,cristian.bravo@tec.globant.com,2023,4,25,15
26Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,26,15
27Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,27,15
28Apr23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,4,28,15
02May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,2,15
03May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.88,cristian.bravo@tec.globant.com,2023,5,3,15
04May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.88,cristian.bravo@tec.globant.com,2023,5,4,15
05May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,5,15
08May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,8,15
09May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,9,15
10May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.88,cristian.bravo@tec.globant.com,2023,5,10,15
11May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.88,cristian.bravo@tec.globant.com,2023,5,11,15
12May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,12,15
15May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,15,15
16May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.88,cristian.bravo@tec.globant.com,2023,5,16,15
17May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,17,15
18May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,18,15
19May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,19,15
22May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,22,15
23May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,23,15
24May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,24,15
25May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,25,15
26May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,26,15
29May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,29,15
30May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.18,cristian.bravo@tec.globant.com,2023,5,30,15
31May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.45,cristian.bravo@tec.globant.com,2023,5,31,15
01Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.28,cristian.bravo@tec.globant.com,2023,6,1,15
02Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.15,cristian.bravo@tec.globant.com,2023,6,2,15
05Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.96,cristian.bravo@tec.globant.com,2023,6,5,15
06Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.1,cristian.bravo@tec.globant.com,2023,6,6,15
07Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.52,cristian.bravo@tec.globant.com,2023,6,7,15
08Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.0,cristian.bravo@tec.globant.com,2023,6,8,15
09Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.02,cristian.bravo@tec.globant.com,2023,6,9,15
12Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.29,cristian.bravo@tec.globant.com,2023,6,12,15
13Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.78,cristian.bravo@tec.globant.com,2023,6,13,15
14Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.76,cristian.bravo@tec.globant.com,2023,6,14,15
15Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.9,cristian.bravo@tec.globant.com,2023,6,15,15
16Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.4,cristian.bravo@tec.globant.com,2023,6,16,15
19Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.14,cristian.bravo@tec.globant.com,2023,6,19,15
20Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.93,cristian.bravo@tec.globant.com,2023,6,20,15
21Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.29,cristian.bravo@tec.globant.com,2023,6,21,15
22Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.43,cristian.bravo@tec.globant.com,2023,6,22,15
23Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.74,cristian.bravo@tec.globant.com,2023,6,23,15
26Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.21,cristian.bravo@tec.globant.com,2023,6,26,15
27Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.52,cristian.bravo@tec.globant.com,2023,6,27,15
28Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.9,cristian.bravo@tec.globant.com,2023,6,28,15
29Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.84,cristian.bravo@tec.globant.com,2023,6,29,15
30Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.61,cristian.bravo@tec.globant.com,2023,6,30,15
02Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.58,cristian.bravo@tec.globant.com,2023,1,2,16
03Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,1,3,16
04Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.28,cristian.bravo@tec.globant.com,2023,1,4,16
05Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.67,cristian.bravo@tec.globant.com,2023,1,5,16
06Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.96,cristian.bravo@tec.globant.com,2023,1,6,16
09Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.95,cristian.bravo@tec.globant.com,2023,1,9,16
10Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.94,cristian.bravo@tec.globant.com,2023,1,10,16
11Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.14,cristian.bravo@tec.globant.com,2023,1,11,16
12Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.58,cristian.bravo@tec.globant.com,2023,1,12,16
13Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.12,cristian.bravo@tec.globant.com,2023,1,13,16
16Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.32,cristian.bravo@tec.globant.com,2023,1,16,16
17Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.98,cristian.bravo@tec.globant.com,2023,1,17,16
18Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.42,cristian.bravo@tec.globant.com,2023,1,18,16
19Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,cristian.bravo@tec.globant.com,2023,1,19,16
20Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.32,cristian.bravo@tec.globant.com,2023,1,20,16
23Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.32,cristian.bravo@tec.globant.com,2023,1,23,16
24Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.97,cristian.bravo@tec.globant.com,2023,1,24,16
25Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.31,cristian.bravo@tec.globant.com,2023,1,25,16
26Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.07,cristian.bravo@tec.globant.com,2023,1,26,16
27Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.44,cristian.bravo@tec.globant.com,2023,1,27,16
30Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.57,cristian.bravo@tec.globant.com,2023,1,30,16
31Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.48,cristian.bravo@tec.globant.com,2023,1,31,16
01Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.03,cristian.bravo@tec.globant.com,2023,2,1,16
02Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.13,cristian.bravo@tec.globant.com,2023,2,2,16
03Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.03,cristian.bravo@tec.globant.com,2023,2,3,16
07Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.72,cristian.bravo@tec.globant.com,2023,2,7,16
08Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.85,cristian.bravo@tec.globant.com,2023,2,8,16
09Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.53,cristian.bravo@tec.globant.com,2023,2,9,16
